Cus.ID,Date,Cus._Location,Age,Gender,Mobile_Name,Sell_Price,Does_he/she_Come_from_Facebook_Page,Does_he/she_Followed_Our_Page,Did_he/she_buy_any_mobile_before,Did_he/she_hear_of_our_shop_before
1965,2024-08-02,Rangamati Sadar,37,F,Note 14 Pro 5G 8/256,15563.0,0,0,1,1
1966,2024-08-02,Inside Rangamati,25,F,Vivo Y200 5G 6/128,23069.0,0,0,0,1
1967,2024-08-02,Inside Rangamati,37,F,Moto G85 5G 8/128,18136.0,1,0,0,1
1968,2024-08-02,Outside Rangamati,38,M,Galaxy S24 Ultra 12/256,17085.0,0,1,0,0
1969,2024-08-02,Rangamati Sadar,42,M,iQOO Neo 9 Pro 5G 12/256,24053.0,0,1,0,0
1970,2024-08-02,Rangamati Sadar,47,M,iQOO Neo 9 Pro 5G 12/256,24338.0,1,0,0,0
1971,2024-08-02,Rangamati Sadar,21,F,iQOO Neo 9 Pro 5G 12/256,12896.0,0,1,0,0
1972,2024-08-02,Outside Rangamati,19,F,iQOO Neo 9 Pro 5G 12/256,40070.0,1,1,0,1
1973,2024-08-02,Rangamati Sadar,25,M,iPhone 16 Pro 256GB,23901.0,0,0,0,1
1974,2024-08-02,Rangamati Sadar,26,M,iQOO Z7 5G 6/128,17044.0,1,1,0,0
1975,2024-08-02,Outside Rangamati,20,F,Note 14 Pro 5G 8/256,18462.0,1,0,0,1
1976,2024-08-02,Inside Rangamati,33,F,Redmi Note 12 Pro 8/128,22229.0,1,0,1,0
1977,2024-08-03,Outside Rangamati,37,M,iQOO Neo 9 Pro 5G 12/256,40876.0,0,0,0,0
1978,2024-08-03,Outside Rangamati,20,M,iPhone 16 Pro Max 1TB,15547.0,1,1,0,0
1979,2024-08-03,Inside Rangamati,21,F,iPhone 16 Pro Max 1TB,19163.0,0,1,1,0
1980,2024-08-03,Outside Rangamati,30,F,Vivo T3x 5G 8/128,14148.0,0,0,1,1
1981,2024-08-03,Inside Rangamati,24,M,Galaxy M35 5G 8/128,26756.0,1,0,0,0
1982,2024-08-03,Outside Rangamati,45,M,iPhone 16 Pro 256GB,12837.0,0,1,0,1
1983,2024-08-03,Outside Rangamati,47,F,Galaxy M35 5G 8/128,26309.0,0,0,1,1
1984,2024-08-03,Inside Rangamati,19,M,Narzo N53 4/64,17745.0,1,1,0,1
1985,2024-08-03,Rangamati Sadar,29,M,Galaxy A55 5G 8/128,19073.0,0,1,0,0
1986,2024-08-03,Rangamati Sadar,28,M,Pixel 8 Pro 12/256,19995.0,0,1,0,0
1987,2024-08-03,Outside Rangamati,29,M,Galaxy A55 5G 8/128,14711.0,0,0,1,1
1988,2024-08-03,Rangamati Sadar,49,M,Narzo N53 4/64,14306.0,1,1,0,1
1989,2024-08-03,Rangamati Sadar,46,M,iPhone 16 Pro Max 1TB,200119.0,1,1,0,1
1990,2024-08-03,Outside Rangamati,42,M,iQOO Neo 9 Pro 5G 12/256,23321.0,0,1,0,1
1991,2024-08-03,Inside Rangamati,49,F,iQOO Neo 9 Pro 5G 12/256,40271.0,0,0,0,0
1992,2024-08-03,Outside Rangamati,19,M,Narzo N53 4/64,14228.0,0,0,0,1
1993,2024-08-03,Rangamati Sadar,18,F,Narzo N53 4/64,25276.0,1,0,0,1
1994,2024-08-03,Outside Rangamati,36,M,Galaxy M35 5G 8/128,20663.0,0,0,0,0
1995,2024-08-03,Inside Rangamati,41,F,Narzo N53 4/64,23612.0,0,0,0,1
1996,2024-08-03,Inside Rangamati,23,M,iPhone 16 Pro 256GB,19775.0,1,1,0,1
1997,2024-08-03,Inside Rangamati,34,M,Redmi Note 12 Pro 8/128,12881.0,1,1,0,0
1998,2024-08-03,Outside Rangamati,22,M,Redmi Note 12 Pro 8/128,23571.0,0,0,0,1
1999,2024-08-03,Rangamati Sadar,35,F,Vivo Y200 5G 6/128,16171.0,1,1,0,1
2000,2024-08-03,Inside Rangamati,21,F,Vivo Y200 5G 6/128,26742.0,1,1,0,1
2001,2024-08-03,Rangamati Sadar,33,M,iQOO Neo 9 Pro 5G 12/256,19999.0,0,1,0,0
2002,2024-08-03,Outside Rangamati,48,M,Note 11S 6/128,18441.0,1,1,0,0
2003,2024-08-03,Outside Rangamati,34,F,Narzo N53 4/64,13222.0,0,0,0,1
2004,2024-08-03,Outside Rangamati,33,M,Narzo N53 4/64,21682.0,1,1,0,1
2005,2024-08-03,Outside Rangamati,49,F,R-70 Turbo 5G 6/128,25439.0,1,1,0,1
2006,2024-08-03,Outside Rangamati,30,M,Pixel 8 Pro 12/256,41237.0,0,0,1,1
2007,2024-08-03,Inside Rangamati,36,M,Vivo T3x 5G 8/128,26795.0,0,1,1,1
2008,2024-08-03,Outside Rangamati,28,M,Vivo Y200 5G 6/128,12954.0,0,0,0,1
2009,2024-08-03,Outside Rangamati,25,M,Vivo Y200 5G 6/128,20174.0,1,0,1,1
2010,2024-08-03,Rangamati Sadar,49,F,Note 14 Pro 5G 8/256,36497.0,0,0,1,0
2011,2024-08-03,Inside Rangamati,34,F,Redmi Note 12 Pro 8/128,15850.0,0,1,0,1
2012,2024-08-03,Outside Rangamati,29,F,Pixel 8 Pro 12/256,15179.0,0,1,1,1
2013,2024-08-03,Inside Rangamati,45,F,Vivo Y200 5G 6/128,22990.0,1,0,0,1
2014,2024-08-03,Outside Rangamati,35,F,iPhone 16 Pro Max 1TB,17043.0,0,1,0,1
2015,2024-08-03,Rangamati Sadar,33,M,Galaxy A55 5G 8/128,39179.0,0,0,0,1
2016,2024-08-04,Outside Rangamati,37,F,Pixel 8 Pro 12/256,48135.0,1,1,0,1
2017,2024-08-04,Rangamati Sadar,26,F,Note 14 Pro 5G 8/256,21682.0,1,0,0,1
2018,2024-08-04,Outside Rangamati,43,F,R-70 Turbo 5G 6/128,24104.0,0,0,0,0
2019,2024-08-04,Rangamati Sadar,23,M,Vivo T3x 5G 8/128,21583.0,0,1,0,1
2020,2024-08-04,Rangamati Sadar,42,F,iPhone 16 Pro Max 1TB,21685.0,1,0,0,1
2021,2024-08-04,Outside Rangamati,32,M,Vivo T3x 5G 8/128,22286.0,0,0,0,0
2022,2024-08-04,Outside Rangamati,28,M,R-70 Turbo 5G 6/128,13061.0,0,0,0,1
2023,2024-08-04,Outside Rangamati,35,M,iPhone 16 Pro Max 1TB,17863.0,0,0,1,1
2024,2024-08-04,Inside Rangamati,27,F,Moto G85 5G 8/128,26735.0,0,0,1,1
2025,2024-08-04,Outside Rangamati,23,M,Vivo T3x 5G 8/128,19222.0,1,0,0,0
2026,2024-08-04,Inside Rangamati,38,M,iQOO Z7 5G 6/128,20454.0,0,0,0,0
2027,2024-08-04,Outside Rangamati,18,F,Redmi Note 12 Pro 8/128,16316.0,1,1,0,1
2028,2024-08-04,Rangamati Sadar,32,F,Galaxy A55 5G 8/128,20614.0,1,1,0,1
2029,2024-08-04,Inside Rangamati,35,F,Note 11S 6/128,16936.0,0,1,1,1
2030,2024-08-04,Rangamati Sadar,41,F,Moto G85 5G 8/128,26595.0,0,0,0,0
2031,2024-08-04,Rangamati Sadar,18,M,Galaxy S24 Ultra 12/256,25224.0,0,0,0,1
2032,2024-08-04,Outside Rangamati,42,F,iQOO Z7 5G 6/128,20537.0,1,0,0,1
2033,2024-08-04,Inside Rangamati,24,F,iQOO Z7 5G 6/128,23541.0,0,0,0,1
2034,2024-08-04,Inside Rangamati,34,M,Vivo Y200 5G 6/128,13696.0,0,0,0,0
2035,2024-08-04,Outside Rangamati,32,F,Note 14 Pro 5G 8/256,15737.0,1,1,1,1
2036,2024-08-04,Outside Rangamati,23,M,iQOO Neo 9 Pro 5G 12/256,21908.0,1,1,0,1
2037,2024-08-04,Inside Rangamati,46,M,Redmi Note 12 Pro 8/128,15568.0,0,0,1,1
2038,2024-08-04,Rangamati Sadar,41,F,Galaxy A55 5G 8/128,39597.0,0,1,0,0
2039,2024-08-04,Inside Rangamati,25,M,Galaxy A55 5G 8/128,20844.0,0,0,0,1
2040,2024-08-04,Inside Rangamati,20,M,Pixel 7a 8/128,13788.0,0,0,0,0
2041,2024-08-04,Outside Rangamati,43,M,iPhone 16 Pro Max 1TB,14707.0,0,1,0,0
2042,2024-08-04,Rangamati Sadar,44,F,Pixel 7a 8/128,44443.0,0,1,0,1
2043,2024-08-04,Outside Rangamati,31,F,Pixel 7a 8/128,19695.0,1,0,0,0
2044,2024-08-04,Inside Rangamati,50,M,Pixel 7a 8/128,44762.0,0,0,0,1
2045,2024-08-04,Inside Rangamati,37,F,Vivo Y200 5G 6/128,20308.0,0,0,0,0
2046,2024-08-04,Outside Rangamati,21,M,Note 11S 6/128,15415.0,0,1,0,0
2047,2024-08-04,Inside Rangamati,41,F,Vivo T3x 5G 8/128,25786.0,1,0,0,0
2048,2024-08-04,Rangamati Sadar,30,M,Note 14 Pro 5G 8/256,19260.0,0,0,0,1
2049,2024-08-04,Inside Rangamati,34,F,R-70 Turbo 5G 6/128,23676.0,1,1,0,1
2050,2024-08-05,Rangamati Sadar,45,M,Vivo T3x 5G 8/128,23663.0,0,1,0,1
2051,2024-08-05,Rangamati Sadar,26,F,Narzo N53 4/64,13201.0,0,0,0,1
2052,2024-08-05,Inside Rangamati,40,M,Narzo N53 4/64,12987.0,0,0,0,0
2053,2024-08-05,Outside Rangamati,48,F,iQOO Z7 5G 6/128,21590.0,0,0,0,1
2054,2024-08-05,Inside Rangamati,28,F,iQOO Neo 9 Pro 5G 12/256,24210.0,0,1,1,1
2055,2024-08-05,Rangamati Sadar,19,M,Note 11S 6/128,18285.0,0,0,1,0
2056,2024-08-05,Inside Rangamati,41,M,iQOO Neo 9 Pro 5G 12/256,20754.0,1,0,0,1
2057,2024-08-05,Outside Rangamati,23,F,Vivo Y200 5G 6/128,20064.0,1,0,0,1
2058,2024-08-05,Rangamati Sadar,31,F,Vivo T3x 5G 8/128,25284.0,0,0,0,0
2059,2024-08-05,Rangamati Sadar,28,F,iPhone 16 Pro Max 1TB,17187.0,1,0,0,0
2060,2024-08-05,Inside Rangamati,18,M,Moto G85 5G 8/128,13637.0,0,1,0,1
2061,2024-08-05,Rangamati Sadar,18,M,Narzo N53 4/64,26513.0,0,0,0,0
2062,2024-08-05,Rangamati Sadar,38,F,Vivo Y200 5G 6/128,15939.0,1,1,0,1
2063,2024-08-05,Rangamati Sadar,20,M,iQOO Neo 9 Pro 5G 12/256,25747.0,0,0,0,1
2064,2024-08-05,Inside Rangamati,34,F,Redmi Note 12 Pro 8/128,26199.0,0,0,0,0
2065,2024-08-05,Inside Rangamati,25,M,Redmi Note 12 Pro 8/128,27056.0,0,0,1,0
2066,2024-08-05,Inside Rangamati,48,M,iPhone 16 Pro Max 1TB,16642.0,1,0,0,1
2067,2024-08-05,Rangamati Sadar,26,M,Pixel 7a 8/128,20924.0,0,0,0,1
2068,2024-08-05,Inside Rangamati,32,M,R-70 Turbo 5G 6/128,20719.0,0,0,0,0
2069,2024-08-05,Inside Rangamati,31,F,R-70 Turbo 5G 6/128,36749.0,0,1,0,1
2070,2024-08-05,Inside Rangamati,27,M,Moto G85 5G 8/128,16822.0,0,0,1,0
2071,2024-08-05,Inside Rangamati,19,M,iQOO Z7 5G 6/128,21551.0,1,1,0,0
2072,2024-08-05,Outside Rangamati,23,F,iPhone 16 Pro 256GB,141794.0,0,0,0,1
2073,2024-08-05,Rangamati Sadar,49,M,Pixel 7a 8/128,25246.0,1,1,0,1
2074,2024-08-05,Rangamati Sadar,21,F,Galaxy M35 5G 8/128,25879.0,1,0,0,1
2075,2024-08-05,Outside Rangamati,18,M,R-70 Turbo 5G 6/128,23476.0,0,1,0,1
2076,2024-08-05,Outside Rangamati,32,F,Pixel 7a 8/128,25904.0,1,0,0,1
2077,2024-08-05,Rangamati Sadar,46,M,Narzo N53 4/64,25551.0,0,1,0,1
2078,2024-08-05,Rangamati Sadar,38,F,Galaxy S24 Ultra 12/256,18127.0,0,1,0,1
2079,2024-08-06,Rangamati Sadar,24,F,Vivo T3x 5G 8/128,25778.0,1,1,0,1
2080,2024-08-06,Outside Rangamati,30,F,iQOO Neo 9 Pro 5G 12/256,13593.0,0,0,0,1
2081,2024-08-06,Rangamati Sadar,43,M,Note 14 Pro 5G 8/256,23193.0,0,0,1,1
2082,2024-08-06,Outside Rangamati,44,M,iQOO Neo 9 Pro 5G 12/256,15578.0,0,1,0,1
2083,2024-08-06,Rangamati Sadar,29,M,Galaxy M35 5G 8/128,17702.0,1,0,0,0
2084,2024-08-06,Inside Rangamati,40,F,Galaxy M35 5G 8/128,17867.0,1,0,1,1
2085,2024-08-06,Rangamati Sadar,21,M,iPhone 16 Pro 256GB,18626.0,0,0,1,1
2086,2024-08-06,Rangamati Sadar,32,F,iQOO Z7 5G 6/128,23242.0,1,1,0,1
2087,2024-08-06,Outside Rangamati,33,F,R-70 Turbo 5G 6/128,13357.0,0,0,0,1
2088,2024-08-06,Rangamati Sadar,29,M,Note 14 Pro 5G 8/256,24046.0,0,0,0,1
2089,2024-08-06,Inside Rangamati,19,F,Pixel 7a 8/128,15916.0,0,0,0,1
2090,2024-08-06,Rangamati Sadar,23,M,Moto G85 5G 8/128,18721.0,1,1,0,0
2091,2024-08-06,Outside Rangamati,42,F,iPhone 16 Pro Max 1TB,44789.0,1,0,0,1
2092,2024-08-06,Outside Rangamati,39,F,iPhone 16 Pro Max 1TB,15637.0,0,0,0,0
2093,2024-08-06,Outside Rangamati,42,F,Redmi Note 12 Pro 8/128,17830.0,0,0,1,1
2094,2024-08-06,Inside Rangamati,31,F,R-70 Turbo 5G 6/128,20156.0,0,0,0,1
2095,2024-08-06,Rangamati Sadar,23,M,R-70 Turbo 5G 6/128,17770.0,1,0,0,0
2096,2024-08-06,Inside Rangamati,23,F,Note 14 Pro 5G 8/256,16185.0,0,1,0,1
2097,2024-08-06,Inside Rangamati,18,M,Note 14 Pro 5G 8/256,22243.0,0,1,0,1
2098,2024-08-06,Rangamati Sadar,38,F,Galaxy M35 5G 8/128,21417.0,0,1,0,1
2099,2024-08-06,Inside Rangamati,34,F,iPhone 16 Pro 256GB,23194.0,0,0,0,1
2100,2024-08-06,Outside Rangamati,24,M,Vivo Y200 5G 6/128,15122.0,0,0,0,1
2101,2024-08-06,Outside Rangamati,50,M,Redmi Note 12 Pro 8/128,27953.0,0,1,0,1
2102,2024-08-06,Inside Rangamati,20,F,Moto G85 5G 8/128,20881.0,1,0,1,1
2103,2024-08-06,Outside Rangamati,40,F,Narzo N53 4/64,13660.0,0,0,0,1
2104,2024-08-06,Inside Rangamati,41,F,Redmi Note 12 Pro 8/128,12974.0,0,1,0,1
2105,2024-08-07,Outside Rangamati,28,F,iQOO Z7 5G 6/128,14522.0,0,1,0,0
2106,2024-08-07,Inside Rangamati,28,F,iPhone 16 Pro Max 1TB,20817.0,0,0,0,0
2107,2024-08-07,Outside Rangamati,27,M,Galaxy M35 5G 8/128,25708.0,1,0,0,0
2108,2024-08-07,Rangamati Sadar,32,F,Note 11S 6/128,18547.0,0,1,1,0
2109,2024-08-07,Rangamati Sadar,43,F,R-70 Turbo 5G 6/128,25412.0,0,0,0,0
2110,2024-08-07,Inside Rangamati,39,M,Redmi Note 12 Pro 8/128,27190.0,1,0,0,1
2111,2024-08-07,Inside Rangamati,33,F,Moto G85 5G 8/128,22813.0,0,0,0,0
2112,2024-08-07,Inside Rangamati,22,F,Galaxy A55 5G 8/128,13519.0,0,1,0,1
2113,2024-08-07,Rangamati Sadar,32,M,iQOO Z7 5G 6/128,20946.0,0,0,0,1
2114,2024-08-07,Inside Rangamati,28,M,Vivo Y200 5G 6/128,12777.0,1,0,0,0
2115,2024-08-07,Inside Rangamati,40,M,Note 14 Pro 5G 8/256,24134.0,0,0,0,0
2116,2024-08-07,Inside Rangamati,38,F,Note 14 Pro 5G 8/256,21949.0,0,0,0,1
2117,2024-08-07,Outside Rangamati,35,F,Narzo N53 4/64,25435.0,1,0,0,0
2118,2024-08-07,Outside Rangamati,47,F,Pixel 8 Pro 12/256,22109.0,1,1,0,1
2119,2024-08-07,Rangamati Sadar,37,F,Galaxy S24 Ultra 12/256,17390.0,0,0,0,1
2120,2024-08-07,Outside Rangamati,23,M,Vivo Y200 5G 6/128,24716.0,0,0,0,0
2121,2024-08-07,Inside Rangamati,32,F,iPhone 16 Pro 256GB,67391.0,0,0,0,0
2122,2024-08-07,Outside Rangamati,41,M,Vivo Y200 5G 6/128,25456.0,0,0,1,1
2123,2024-08-07,Outside Rangamati,41,M,iPhone 16 Pro 256GB,22044.0,0,0,0,1
2124,2024-08-07,Outside Rangamati,38,F,Note 14 Pro 5G 8/256,13890.0,0,0,0,1
2125,2024-08-07,Rangamati Sadar,39,F,Galaxy S24 Ultra 12/256,103020.0,1,0,0,0
2126,2024-08-07,Rangamati Sadar,31,F,Galaxy M35 5G 8/128,20875.0,1,0,0,1
2127,2024-08-07,Rangamati Sadar,26,M,Redmi Note 12 Pro 8/128,12935.0,1,0,0,0
2128,2024-08-07,Rangamati Sadar,24,M,iPhone 16 Pro Max 1TB,22083.0,0,1,0,1
2129,2024-08-07,Inside Rangamati,27,F,Pixel 7a 8/128,44139.0,1,0,0,1
2130,2024-08-07,Outside Rangamati,25,M,Pixel 7a 8/128,17930.0,0,1,0,0
2131,2024-08-07,Inside Rangamati,19,M,Pixel 7a 8/128,20282.0,1,0,0,1
2132,2024-08-07,Inside Rangamati,40,F,Pixel 8 Pro 12/256,34875.0,1,0,1,1
2133,2024-08-07,Outside Rangamati,31,M,Vivo Y200 5G 6/128,22174.0,1,0,0,1
2134,2024-08-07,Outside Rangamati,40,F,iPhone 16 Pro Max 1TB,46796.0,1,0,1,0
2135,2024-08-08,Inside Rangamati,41,F,Galaxy S24 Ultra 12/256,24505.0,0,1,1,0
2136,2024-08-08,Rangamati Sadar,41,F,Redmi Note 12 Pro 8/128,17903.0,0,0,0,0
2137,2024-08-08,Inside Rangamati,45,M,Note 14 Pro 5G 8/256,36642.0,0,0,0,0
2138,2024-08-08,Inside Rangamati,38,M,Note 11S 6/128,23868.0,1,0,0,0
2139,2024-08-08,Outside Rangamati,42,F,Vivo T3x 5G 8/128,19790.0,0,1,0,0
2140,2024-08-08,Outside Rangamati,24,F,Note 11S 6/128,14633.0,0,0,0,0
2141,2024-08-08,Outside Rangamati,21,F,iPhone 16 Pro Max 1TB,19428.0,0,0,0,1
2142,2024-08-08,Outside Rangamati,24,F,iPhone 16 Pro 256GB,16723.0,0,0,0,0
2143,2024-08-08,Rangamati Sadar,21,F,iPhone 16 Pro Max 1TB,18104.0,0,1,0,1
2144,2024-08-08,Outside Rangamati,48,F,Galaxy M35 5G 8/128,15710.0,0,0,1,1
2145,2024-08-08,Inside Rangamati,50,M,Pixel 8 Pro 12/256,20062.0,0,0,0,1
2146,2024-08-08,Inside Rangamati,25,M,R-70 Turbo 5G 6/128,26744.0,0,0,0,1
2147,2024-08-08,Outside Rangamati,31,F,Vivo T3x 5G 8/128,25430.0,0,0,1,0
2148,2024-08-08,Outside Rangamati,47,M,iPhone 16 Pro Max 1TB,16805.0,0,0,0,1
2149,2024-08-08,Outside Rangamati,41,M,Pixel 8 Pro 12/256,17663.0,1,0,0,1
2150,2024-08-08,Rangamati Sadar,34,M,Moto G85 5G 8/128,14951.0,1,0,0,1
2151,2024-08-08,Outside Rangamati,28,F,Pixel 8 Pro 12/256,15200.0,0,1,0,0
2152,2024-08-08,Rangamati Sadar,37,M,iPhone 16 Pro Max 1TB,18339.0,0,1,0,1
2153,2024-08-08,Rangamati Sadar,33,M,iQOO Z7 5G 6/128,19515.0,1,1,0,0
2154,2024-08-08,Outside Rangamati,27,M,Redmi Note 12 Pro 8/128,27975.0,0,0,1,1
2155,2024-08-08,Inside Rangamati,35,M,Pixel 7a 8/128,21582.0,1,1,0,0
2156,2024-08-08,Outside Rangamati,36,M,Vivo T3x 5G 8/128,26889.0,1,1,0,0
2157,2024-08-08,Rangamati Sadar,38,F,Vivo Y200 5G 6/128,17875.0,1,0,0,0
2158,2024-08-08,Rangamati Sadar,19,M,Vivo T3x 5G 8/128,23351.0,0,0,0,1
2159,2024-08-08,Rangamati Sadar,38,M,Pixel 7a 8/128,25438.0,1,0,0,1
2160,2024-08-09,Inside Rangamati,26,F,Pixel 8 Pro 12/256,17705.0,0,0,0,0
2161,2024-08-09,Outside Rangamati,30,M,iQOO Z7 5G 6/128,20324.0,0,1,1,1
2162,2024-08-09,Rangamati Sadar,39,M,Note 14 Pro 5G 8/256,36542.0,0,1,0,1
2163,2024-08-09,Outside Rangamati,26,F,Vivo Y200 5G 6/128,21682.0,0,0,0,0
2164,2024-08-09,Outside Rangamati,22,M,iQOO Neo 9 Pro 5G 12/256,17093.0,1,1,1,1
2165,2024-08-09,Outside Rangamati,29,M,Galaxy M35 5G 8/128,25753.0,0,0,0,1
2166,2024-08-09,Outside Rangamati,27,F,Pixel 8 Pro 12/256,20229.0,1,0,0,1
2167,2024-08-09,Outside Rangamati,20,M,Pixel 7a 8/128,15736.0,1,0,0,0
2168,2024-08-09,Outside Rangamati,45,M,Galaxy S24 Ultra 12/256,12738.0,1,0,0,1
2169,2024-08-09,Outside Rangamati,28,M,Galaxy S24 Ultra 12/256,18458.0,1,0,1,1
2170,2024-08-09,Inside Rangamati,24,M,Galaxy S24 Ultra 12/256,17407.0,1,0,0,1
2171,2024-08-09,Rangamati Sadar,48,M,Galaxy M35 5G 8/128,15301.0,0,0,0,1
2172,2024-08-09,Inside Rangamati,34,F,Galaxy M35 5G 8/128,16428.0,0,1,0,1
2173,2024-08-09,Inside Rangamati,44,M,Note 11S 6/128,18410.0,0,0,0,0
2174,2024-08-09,Inside Rangamati,48,M,Galaxy S24 Ultra 12/256,17478.0,0,0,0,1
2175,2024-08-09,Rangamati Sadar,32,F,Pixel 7a 8/128,22775.0,1,0,1,0
2176,2024-08-09,Rangamati Sadar,19,F,Galaxy M35 5G 8/128,26731.0,0,1,0,1
2177,2024-08-09,Inside Rangamati,23,F,Vivo T3x 5G 8/128,19511.0,1,0,0,1
2178,2024-08-09,Rangamati Sadar,33,F,iQOO Neo 9 Pro 5G 12/256,24667.0,0,1,0,1
2179,2024-08-09,Inside Rangamati,30,F,Vivo T3x 5G 8/128,15769.0,1,0,0,1
2180,2024-08-09,Inside Rangamati,29,F,iPhone 16 Pro 256GB,14826.0,1,0,0,1
2181,2024-08-10,Outside Rangamati,30,M,Galaxy S24 Ultra 12/256,19178.0,0,0,0,1
2182,2024-08-10,Outside Rangamati,45,M,Galaxy M35 5G 8/128,19363.0,0,0,0,1
2183,2024-08-10,Outside Rangamati,18,F,Pixel 8 Pro 12/256,19770.0,1,1,0,1
2184,2024-08-10,Inside Rangamati,27,M,Note 14 Pro 5G 8/256,36769.0,0,1,0,0
2185,2024-08-10,Outside Rangamati,44,F,Narzo N53 4/64,25273.0,0,0,0,0
2186,2024-08-10,Rangamati Sadar,19,M,Note 11S 6/128,21020.0,0,0,0,0
2187,2024-08-10,Rangamati Sadar,32,M,iPhone 16 Pro 256GB,15081.0,0,1,0,1
2188,2024-08-10,Outside Rangamati,36,M,iQOO Z7 5G 6/128,14483.0,0,0,0,0
2189,2024-08-10,Inside Rangamati,42,F,Note 11S 6/128,18658.0,1,1,0,0
2190,2024-08-10,Outside Rangamati,18,M,Redmi Note 12 Pro 8/128,22444.0,0,1,0,1
2191,2024-08-10,Inside Rangamati,25,M,Vivo Y200 5G 6/128,17299.0,0,0,0,0
2192,2024-08-10,Inside Rangamati,35,M,iQOO Z7 5G 6/128,18560.0,0,1,0,1
2193,2024-08-10,Inside Rangamati,34,M,iPhone 16 Pro Max 1TB,15730.0,0,1,0,1
2194,2024-08-10,Inside Rangamati,44,F,Vivo T3x 5G 8/128,25927.0,1,0,0,0
2195,2024-08-10,Outside Rangamati,21,M,Vivo T3x 5G 8/128,22814.0,0,0,0,0
2196,2024-08-10,Inside Rangamati,23,M,Vivo T3x 5G 8/128,26280.0,0,1,0,1
2197,2024-08-10,Outside Rangamati,27,M,Galaxy A55 5G 8/128,14415.0,0,1,0,1
2198,2024-08-10,Rangamati Sadar,37,M,Note 11S 6/128,18636.0,0,0,0,0
2199,2024-08-10,Outside Rangamati,40,F,Redmi Note 12 Pro 8/128,20219.0,1,0,0,0
2200,2024-08-10,Rangamati Sadar,27,F,Galaxy M35 5G 8/128,22556.0,0,1,0,0
2201,2024-08-10,Rangamati Sadar,19,M,iQOO Z7 5G 6/128,20833.0,0,0,1,1
2202,2024-08-10,Inside Rangamati,38,F,Galaxy A55 5G 8/128,38929.0,0,0,0,1
2203,2024-08-10,Rangamati Sadar,27,F,iPhone 16 Pro Max 1TB,18150.0,0,0,0,1
2204,2024-08-10,Inside Rangamati,34,F,iPhone 16 Pro 256GB,141997.0,0,0,0,1
2205,2024-08-10,Rangamati Sadar,25,M,Vivo T3x 5G 8/128,15923.0,1,1,0,1
2206,2024-08-10,Outside Rangamati,37,M,Narzo N53 4/64,12860.0,0,1,1,0
2207,2024-08-10,Inside Rangamati,41,M,iPhone 16 Pro 256GB,13222.0,0,1,1,0
2208,2024-08-10,Rangamati Sadar,44,F,Pixel 7a 8/128,17578.0,1,1,0,0
2209,2024-08-10,Rangamati Sadar,36,F,Galaxy S24 Ultra 12/256,14970.0,0,1,0,1
2210,2024-08-11,Inside Rangamati,41,F,Pixel 7a 8/128,20848.0,0,0,0,1
2211,2024-08-11,Inside Rangamati,44,M,Vivo Y200 5G 6/128,16848.0,0,1,1,1
2212,2024-08-11,Inside Rangamati,22,F,Pixel 7a 8/128,26020.0,0,1,1,0
2213,2024-08-11,Inside Rangamati,26,M,Vivo Y200 5G 6/128,15693.0,1,0,0,0
2214,2024-08-11,Inside Rangamati,25,F,iPhone 16 Pro 256GB,13512.0,1,1,1,1
2215,2024-08-11,Rangamati Sadar,34,F,Note 11S 6/128,18800.0,0,1,0,1
2216,2024-08-11,Rangamati Sadar,48,M,Pixel 7a 8/128,19625.0,0,1,0,1
2217,2024-08-11,Rangamati Sadar,22,M,iQOO Neo 9 Pro 5G 12/256,25640.0,1,1,0,1
2218,2024-08-11,Inside Rangamati,41,F,Vivo Y200 5G 6/128,15270.0,0,0,0,1
2219,2024-08-11,Rangamati Sadar,35,M,Vivo Y200 5G 6/128,25068.0,1,0,1,1
2220,2024-08-11,Rangamati Sadar,34,M,Galaxy S24 Ultra 12/256,51667.0,0,1,0,1
2221,2024-08-11,Inside Rangamati,38,M,Moto G85 5G 8/128,26190.0,0,0,0,1
2222,2024-08-11,Inside Rangamati,21,M,Note 11S 6/128,19695.0,1,0,0,0
2223,2024-08-11,Rangamati Sadar,20,M,iPhone 16 Pro 256GB,42038.0,1,1,1,1
2224,2024-08-11,Outside Rangamati,24,F,Vivo Y200 5G 6/128,23890.0,0,0,0,1
2225,2024-08-11,Inside Rangamati,22,F,Moto G85 5G 8/128,24702.0,1,0,0,1
2226,2024-08-11,Rangamati Sadar,37,M,iPhone 16 Pro 256GB,141622.0,0,1,1,1
2227,2024-08-11,Inside Rangamati,44,F,Redmi Note 12 Pro 8/128,20635.0,0,1,0,1
2228,2024-08-11,Inside Rangamati,41,F,Vivo T3x 5G 8/128,14648.0,0,0,0,0
2229,2024-08-11,Rangamati Sadar,24,M,Note 11S 6/128,26917.0,1,0,0,0
2230,2024-08-11,Inside Rangamati,46,F,Redmi Note 12 Pro 8/128,23452.0,0,1,0,1
2231,2024-08-11,Inside Rangamati,35,F,Note 11S 6/128,23385.0,1,0,0,1
2232,2024-08-11,Outside Rangamati,36,F,Galaxy A55 5G 8/128,39467.0,1,1,0,0
2233,2024-08-11,Outside Rangamati,45,M,Note 11S 6/128,17091.0,0,0,0,0
2234,2024-08-11,Outside Rangamati,47,M,Note 14 Pro 5G 8/256,36861.0,0,0,0,1
